type,epoch,loss,loss_lora,rel_change,lr
train,67,2.548875879084646,2.0279132632232417,-0.20438916627375864,0.00011010215715164152
val,67,2.792899773671077,2.215205220075754,-0.2068439974256514,0.00011010215715164152
train,68,2.539784388079476,2.021530631738853,-0.2040542334117244,0.00010583131179893363
val,68,2.7878795923330846,2.2010585894951453,-0.21049008158449486,0.00010583131179893363
train,69,2.5362869311535774,2.0157792465384756,-0.20522428997351638,0.00010163255437856102
val,69,2.799184203147888,2.2101675180288463,-0.21042441024661737,0.00010163255437856102
train,70,2.580571096862423,2.050921254723541,-0.20524520435916468,9.75110004296715e-05
val,70,2.8006703211711,2.2065312954095693,-0.21214172238347986,9.75110004296715e-05
train,71,2.5396756091207826,2.017807479174632,-0.20548613691920195,9.347167143087486e-05
val,71,2.7857312086300974,2.19200962017744,-0.21312953188496025,9.347167143087486e-05
train,72,2.58131761306701,2.0510735412170944,-0.20541605154117493,8.951948868234544e-05
val,72,2.786038951996045,2.195309269122588,-0.21203209755923597,8.951948868234544e-05
train,73,2.5535179736479274,2.028621247515203,-0.20555826571405056,8.565926730997509e-05
val,73,2.801305290980217,2.2031987324739113,-0.21350995210415627,8.565926730997509e-05
train,74,2.5174144654261132,1.995447414583273,-0.20734251670174972,8.189571039888454e-05
val,74,2.820531942905524,2.2134524828348403,-0.21523580386943278,8.189571039888454e-05
train,75,2.5253036247109466,2.0025239283183836,-0.20701657071133453,7.823340326343848e-05
val,75,2.831205731783158,2.219770941978846,-0.21596268435752855,7.823340326343848e-05
train,76,2.5261381131940777,2.00188336892912,-0.20753209871097825,7.467680786074633e-05
val,76,2.802673789171072,2.203578841991914,-0.213758357998684,7.467680786074633e-05
train,77,2.5507047536238185,2.0196264856909165,-0.20820844403037725,7.12302573544546e-05
val,77,2.8107399971057205,2.208704541891049,-0.21419108698584732,7.12302573544546e-05
train,78,2.550524628708626,2.0230048923800896,-0.20682793272834557,6.7897950835455e-05
val,78,2.788549169515952,2.198814468506055,-0.21148441901501985,6.7897950835455e-05
train,79,2.5239886900164046,1.9981281493873289,-0.20834504635821405,6.468394820593829e-05
val,79,2.815242791787172,2.2217546304066977,-0.21081242552572743,6.468394820593829e-05
train,80,2.538727936397666,2.0065214402592084,-0.2096351044585081,6.159216523302948e-05
val,80,2.793460949873313,2.1878522695639195,-0.2167951122913884,6.159216523302948e-05
train,81,2.577596820589667,2.03850807398156,-0.2091439368259236,5.8626368778028355e-05
val,81,2.8004538798943543,2.1939720190488377,-0.21656555931869012,5.8626368778028355e-05
train,82,2.5751507883123312,2.0383804901590885,-0.20844227863837994,5.579017220706944e-05
val,82,2.8061673518938894,2.201008121172587,-0.21565329320536747,5.579017220706944e-05
train,83,2.527675218016632,1.9951635036828383,-0.21067252253698754,5.308703098879183e-05
val,83,2.848007620909275,2.237771281829247,-0.21426780413080485,5.308703098879183e-05
train,84,2.571099020721456,2.034522305280372,-0.2086954687923763,5.052023848438306e-05
val,84,2.807720590860416,2.2078210604496493,-0.2136606941458265,5.052023848438306e-05
train,85,2.5404895055647487,2.0089839500879663,-0.20921383627547369,4.809292193512562e-05
val,85,2.808280199001997,2.202753941218058,-0.2156217381723982,4.809292193512562e-05
train,86,2.546228851269519,2.0124272680025537,-0.20964399291949673,4.580803865233537e-05
val,86,2.829194710804866,2.2161211784069357,-0.21669541868453424,4.580803865233537e-05
train,87,2.54808717339508,2.015235219682966,-0.2091184160713544,4.366837241433311e-05
val,87,2.806741781723805,2.19982482225467,-0.216235409833956,4.366837241433311e-05
train,88,2.5726683605713343,2.032504062446944,-0.20996266227040297,4.167653007483946e-05
val,88,2.808158645263085,2.1981258392333984,-0.2172358769896118,4.167653007483946e-05
train,89,2.5439641890178795,2.008841204514722,-0.2103500461261393,3.9834938386925387e-05
val,89,2.8208911571747217,2.2096666311606383,-0.21667781277539913,3.9834938386925387e-05
train,90,2.5339075535776803,2.0010795763560703,-0.21027916999943363,3.81458410463871e-05
val,90,2.795222450525333,2.196633308361738,-0.21414722898032537,3.81458410463871e-05
train,91,2.554285467795606,2.0170111395920705,-0.21034231881184873,3.661129595814855e-05
val,91,2.8093582024941077,2.208313171680157,-0.21394389305014627,3.661129595814855e-05
train,92,2.540158381359275,2.0068916059889883,-0.20993445892335585,3.523317272902124e-05
val,92,2.814310547633049,2.2007368833590775,-0.21801917517241026,3.523317272902124e-05
train,93,2.5503251674682947,2.016327762860815,-0.20938404695177693,3.4013150389876246e-05
val,93,2.7773138192983775,2.1793089707692466,-0.21531770892214214,3.4013150389876246e-05
train,94,2.551221130993167,2.015816318699613,-0.2098621737603458,3.295271535000374e-05
val,94,2.8117789947069607,2.2098214748578195,-0.2140842224734936,3.295271535000374e-05
train,95,2.5133640756504234,1.9885319908352874,-0.20881657770942588,3.205315958615236e-05
val,95,2.8260524303485184,2.207544540747618,-0.21885931165283573,3.205315958615236e-05
train,96,2.5700312570098918,2.031906497767672,-0.20938451926390264,3.131557906845438e-05
val,96,2.812730835034297,2.2136516601611405,-0.21298844788532767,3.131557906845438e-05
train,97,2.528333832311502,1.9981591393041482,-0.20969331115687645,3.0740872425155075e-05
val,97,2.7879724961060743,2.19405420926901,-0.21302874675649863,3.0740872425155075e-05
train,98,2.565299950841302,2.027326497106218,-0.20971171560606522,3.0329739847772514e-05
val,98,2.8102329816573706,2.201991949325953,-0.21643793817148205,3.0329739847772514e-05
train,99,2.5508386221214767,2.0149492610175654,-0.21008360013704977,3.0082682238022123e-05
val,99,2.7853352381632877,2.1874237396778207,-0.2146641058832628,3.0082682238022123e-05
train,100,2.511735262575175,1.9864896715811964,-0.2091166210150137,3.000000059754509e-05
val,100,2.810806084901859,2.1959575292391653,-0.2187445654701439,3.000000059754509e-05
