type,epoch,loss,loss_lora,rel_change,lr
val,40,2.7800690547013893,2.265433180026519,-0.1851162199746683,0.00023251099983212636
train,41,2.610745006494445,2.1449434239909335,-0.1784171113397867,0.0002283898757696907
val,41,2.8039741118748984,2.2845188287588267,-0.18525680423230942,0.0002283898757696907
train,42,2.524320109192573,2.0737212089836756,-0.1785030743795111,0.00022419152090809148
val,42,2.81890279513139,2.2930941306627712,-0.18652954808401284,0.00022419152090809148
train,43,2.5365637219498423,2.08262605133725,-0.1789577240597185,0.0002199210502960206
val,43,2.797732811707717,2.277495582898458,-0.1859495755392416,0.0002199210502960206
train,44,2.5588521587880795,2.0975346539541073,-0.1802829847944247,0.00021558366684410325
val,44,2.773982582948147,2.2610744482431655,-0.1848995512292908,0.00021558366684410325
train,45,2.539436339046756,2.083116832126504,-0.17969322558073783,0.00021118465498595293
val,45,2.8052474474295592,2.2860657954827333,-0.18507517132670442,0.00021118465498595293
train,46,2.5393883629307914,2.0836669846043754,-0.1794610800690813,0.00020672937423990293
val,46,2.808899414845002,2.2736970430765395,-0.19053810504567165,0.00020672937423990293
train,47,2.5328356117572426,2.076487973693889,-0.18017262389435007,0.00020222325267925896
val,47,2.803009574229901,2.2808018494875,-0.18630251196550837,0.00020222325267925896
train,48,2.56184479489802,2.1034794441773244,-0.17892003123434413,0.00019767178031902786
val,48,2.8057297254220033,2.278726195677733,-0.18783118165988172,0.00019767178031902786
train,49,2.5441697190071375,2.0844328374554206,-0.1807021277382113,0.00019308050242717995
val,49,2.781457842924656,2.2634460834356456,-0.18623750160611088,0.00019308050242717995
train,50,2.538241371311589,2.080130247092954,-0.1804836724341603,0.00018845501276859437
val,50,2.795348347761692,2.2730680459584947,-0.18683907578867615,0.00018845501276859437
train,51,2.5239878150652038,2.0676646721009617,-0.1807945110671834,0.00018380094678991797
val,51,2.801995494426825,2.27650101062579,-0.18754294389346612,0.00018380094678991797
train,52,2.526901474538839,2.069799466274498,-0.18089427422086668,0.0001791239747536419
val,52,2.7873038939940624,2.255740917645968,-0.19070865487379354,0.0001791239747536419
train,53,2.555992370024524,2.0920767485292133,-0.1815011761912496,0.0001744297948297601
val,53,2.8097802125490627,2.283613840738932,-0.18726246610327818,0.0001744297948297601
train,54,2.520941058580445,2.063295561027013,-0.1815375635204794,0.0001697241261534267
val,54,2.822965545532031,2.295139425840133,-0.18697575694017934,0.0001697241261534267
train,55,2.5446886997017257,2.0824615164908438,-0.18164390137978828,0.0001650127018570712
val,55,2.818234165509542,2.283967598890647,-0.18957493779524123,0.0001650127018570712
train,56,2.545040806670073,2.0806165335955966,-0.18248205366975173,0.0001603012620854595
val,56,2.824219266573588,2.2882132713611307,-0.1897890866889924,0.0001603012620854595
train,57,2.5688675205019926,2.101288797077786,-0.18201745309654405,0.0001555955470022115
val,57,2.781395523976057,2.2644425936234303,-0.18586099168435882,0.0001555955470022115
train,58,2.553833198354572,2.0899132342351416,-0.18165632916759508,0.00015090128979629644
val,58,2.812371308986957,2.2876857977647047,-0.18656338497893762,0.00015090128979629644
train,59,2.553639230702444,2.0849802208075303,-0.1835259281186704,0.00014622420969702475
val,59,2.8030166839941955,2.2731542862378635,-0.18903290900191771,0.00014622420969702475
train,60,2.528202332897649,2.0663168700236194,-0.18269323497722137,0.0001415700050060484
val,60,2.7978577399865174,2.2602507120523696,-0.19214952220434856,0.0001415700050060484
train,61,2.5499366775677212,2.0848160946786884,-0.182404758118422,0.00013694434615485818
val,61,2.824611009695591,2.2927168302046947,-0.18830705455198896,0.00013694434615485818
train,62,2.5172964540131972,2.056131752032154,-0.18319840765907086,0.0001323528687962361
val,62,2.8019557824501624,2.273287540827042,-0.18867829568703182,0.0001323528687962361
train,63,2.5125876122086517,2.0546675997602972,-0.18225036620547008,0.00012780116693808071
val,63,2.8382700039790225,2.3019734162550707,-0.18895192739665637,0.00012780116693808071
train,64,2.5433513771170233,2.0769980667093693,-0.18336173074767265,0.00012329478612797034
val,64,2.816617311575474,2.282033519867139,-0.18979638785551442,0.00012329478612797034
train,65,2.5340453678706907,2.0715062663240253,-0.18252992129155446,0.00011883921669676732
val,65,2.8080301773853793,2.2792014311521482,-0.18832730164090883,0.00011883921669676732
train,66,2.5743165649172433,2.101412442173919,-0.18370084285206262,0.00011443988706949565
val,66,2.8111858062255077,2.276543241280776,-0.1901840012711859,0.00011443988706949565
train,67,2.552909674670176,2.084360589235619,-0.18353531661675065,0.00011010215715164152
val,67,2.792899773671077,2.2746676970750856,-0.18555340992949787,0.00011010215715164152
train,68,2.545731939074164,2.0773917793263643,-0.18397072863772396,0.00010583131179893363
val,68,2.7878795923330846,2.2590790620216956,-0.1896783963574457,0.00010583131179893363
train,69,2.5364619879067103,2.070245533619287,-0.18380581160302828,0.00010163255437856102
val,69,2.799184203147888,2.272280359879518,-0.18823478736262805,0.00010163255437856102
train,70,2.5406966505024955,2.0727134881957845,-0.1841948200365258,9.75110004296715e-05
val,70,2.8006703211711,2.2705514767231088,-0.1892828443393231,9.75110004296715e-05
train,71,2.552878333873183,2.0838095152153158,-0.1837411569654415,9.347167143087486e-05
val,71,2.7857312086300974,2.2520113541529727,-0.19159057874057603,9.347167143087486e-05
train,72,2.5222914562713745,2.0582567768276863,-0.18397345726637648,8.951948868234544e-05
val,72,2.786038951996045,2.254755689547612,-0.19069484368400427,8.951948868234544e-05
train,73,2.525417161759019,2.0614619843079396,-0.18371427282450342,8.565926730997509e-05
val,73,2.801305290980217,2.2662817728825106,-0.19099079269239302,8.565926730997509e-05
train,74,2.5741077250226168,2.101781464972586,-0.18349125619670043,8.189571039888454e-05
val,74,2.820531942905524,2.277477258291,-0.1925362646505273,8.189571039888454e-05
train,75,2.546734009791577,2.0775906008208858,-0.18421374480685784,7.823340326343848e-05
val,75,2.831205731783158,2.287175077658433,-0.1921551118724537,7.823340326343848e-05
train,76,2.5286462332681827,2.063605667767178,-0.18390890721789774,7.467680786074633e-05
val,76,2.802673789171072,2.27000953295292,-0.19005574543717932,7.467680786074633e-05
train,77,2.5655895349471716,2.093884302278092,-0.1838584178192762,7.12302573544546e-05
val,77,2.8107399971057205,2.2757553045566263,-0.19033588773774146,7.12302573544546e-05
train,78,2.5393910960688424,2.0734402246552337,-0.1834892120929831,6.7897950835455e-05
val,78,2.788549169515952,2.261964134680919,-0.18883835386214107,6.7897950835455e-05
train,79,2.5518642590052356,2.0817197869730126,-0.1842356897993838,6.468394820593829e-05
val,79,2.815242791787172,2.2838633427253137,-0.18875084259589844,6.468394820593829e-05
train,80,2.527191134154636,2.0606506188924745,-0.18460832224240245,6.159216523302948e-05
val,80,2.793460949873313,2.253562187537169,-0.19327234997168266,6.159216523302948e-05
train,81,2.5428532272014976,2.073061456577476,-0.18474985720707313,5.8626368778028355e-05
val,81,2.8004538798943543,2.2598926715361767,-0.19302628486014206,5.8626368778028355e-05
train,82,2.5556733714281066,2.08260878398412,-0.18510369624410922,5.579017220706944e-05
val,82,2.8061673518938894,2.2706136458959336,-0.1908488122194527,5.579017220706944e-05
train,83,2.5456520084422234,2.0777492969826548,-0.18380466375916607,5.308703098879183e-05
val,83,2.848007620909275,2.3064748629545555,-0.19014442025328077,5.308703098879183e-05
train,84,2.6037996390437823,2.1243147625113434,-0.18414814617169414,5.052023848438306e-05
val,84,2.807720590860416,2.2735051252903085,-0.19026660534138087,5.052023848438306e-05
train,85,2.5348764773649024,2.066153157432124,-0.18490972799591143,4.809292193512562e-05
val,85,2.808280199001997,2.2737523286770553,-0.19033993492348145,4.809292193512562e-05
train,86,2.5557105531589683,2.0807392176270807,-0.18584707683145207,4.580803865233537e-05
val,86,2.829194710804866,2.2835817367602615,-0.19285098051430513,4.580803865233537e-05
train,87,2.5473592952897928,2.0768792564978176,-0.18469323886187497,4.366837241433311e-05
val,87,2.806741781723805,2.2679534753163657,-0.19196219257353053,4.366837241433311e-05
train,88,2.556354202350195,2.0832258803503856,-0.1850793296034004,4.167653007483946e-05
val,88,2.808158645263085,2.2659973425742908,-0.19306647920456121,4.167653007483946e-05
train,89,2.523911877141166,2.056381645549661,-0.1852403151733952,3.9834938386925387e-05
val,89,2.8208911571747217,2.276873759734325,-0.19285302662484158,3.9834938386925387e-05
train,90,2.5536422909430736,2.0814672856318017,-0.1849025632861426,3.81458410463871e-05
val,90,2.795222450525333,2.2626501321792603,-0.1905294937245446,3.81458410463871e-05
train,91,2.5544840521568237,2.0812252069097967,-0.1852659228181288,3.661129595814855e-05
val,91,2.8093582024941077,2.275050096022777,-0.19018867227289835,3.661129595814855e-05
train,92,2.5291122365190657,2.063470565726494,-0.1841126953833635,3.523317272902124e-05
val,92,2.814310547633049,2.2688535299056616,-0.19381550418667876,3.523317272902124e-05
train,93,2.563841455387619,2.089544622081952,-0.18499460343344826,3.4013150389876246e-05
val,93,2.7773138192983775,2.2458452383677163,-0.1913606511578602,3.4013150389876246e-05
train,94,2.5578952918476814,2.085729788898458,-0.18459141171809165,3.295271535000374e-05
val,94,2.8117789947069607,2.2775059204835157,-0.19001247083401235,3.295271535000374e-05
train,95,2.538557977689244,2.0659684055256395,-0.18616457702249745,3.205315958615236e-05
val,95,2.8260524303485184,2.277461696893741,-0.19411909261256105,3.205315958615236e-05
train,96,2.563110126960631,2.0881760740537207,-0.18529599954025117,3.131557906845438e-05
val,96,2.812730835034297,2.2823006067520533,-0.1885819366984598,3.131557906845438e-05
train,97,2.588822021638608,2.1115300709989193,-0.18436645959059964,3.0740872425155075e-05
val,97,2.7879724961060743,2.260737880682334,-0.18911040771030643,3.0740872425155075e-05
train,98,2.5439140240779783,2.074246706988291,-0.18462389555791472,3.0329739847772514e-05
val,98,2.8102329816573706,2.2730368039546867,-0.19115716782523334,3.0329739847772514e-05
train,99,2.5841785685392726,2.105269689444262,-0.1853234466555141,3.0082682238022123e-05
val,99,2.7853352381632877,2.2564635399060373,-0.18987721514125536,3.0082682238022123e-05
train,100,2.5523499054407495,2.080002271261498,-0.18506382419289985,3.000000059754509e-05
val,100,2.810806084901859,2.2653176998480773,-0.19406830943758527,3.000000059754509e-05
