type,epoch,loss,loss_lora,rel_change,lr
val,12,2.7858594289192786,2.2685079330053086,-0.18570624581537723,0.00029967203222574607
train,13,2.546890861583206,2.1026669894909924,-0.17441810279066053,0.0002992617829860455
val,13,2.8050393599730272,2.285625405800648,-0.18517171686937528,0.0002992617829860455
train,14,2.5893928590167885,2.129525105586913,-0.17759674891684477,0.0002986879564452187
val,14,2.8187429201908603,2.29244471513308,-0.18671380113733252,0.0002986879564452187
train,15,2.5432709725397937,2.092321176413256,-0.1773109515248406,0.00029795125172251444
val,15,2.7971306152832813,2.275633292320447,-0.18644010405285252,0.00029795125172251444
train,16,2.527544121857923,2.0765347644646535,-0.17843777819464768,0.00029705256637915664
val,16,2.784082904840127,2.2556135073686256,-0.1898181252263564,0.00029705256637915664
train,17,2.548511812307764,2.0901815454272246,-0.1798423160791654,0.00029599299532480437
val,17,2.803500438347841,2.263607774025355,-0.19257805596800817,0.00029599299532480437
train,18,2.5599897846057407,2.099009429990763,-0.18007116957537872,0.00029477382948357294
val,18,2.8145151077172694,2.2783039044111204,-0.1905163705946658,0.00029477382948357294
train,19,2.544182462833641,2.0834978131271114,-0.18107374625695344,0.00029339655422124173
val,19,2.7898692045456324,2.2585461812141614,-0.1904472878032302,0.00029339655422124173
train,20,2.5513206347622317,2.087619852505604,-0.18174931678073536,0.00029186284753556494
val,20,2.7893062432607016,2.262928320811345,-0.1887128470461602,0.00029186284753556494
train,21,2.561783720219553,2.096993373410721,-0.18143231340739338,0.00029017457801188963
val,21,2.8095919352311354,2.266561847466689,-0.19327720903347947,0.00029017457801188963
train,22,2.538935571346643,2.0788302566163304,-0.18121976781249088,0.0002883338025465725
val,22,2.8036669125923743,2.264486639927595,-0.19231252836886858,0.0002883338025465725
train,23,2.556088096369309,2.09341108991772,-0.18100980443857922,0.00028634276384096826
val,23,2.8224239899561954,2.277696031790513,-0.1930000453879846,0.00028634276384096826
train,24,2.537181920761047,2.072076522115106,-0.18331574682923374,0.00028420388766904365
val,24,2.8168389674944754,2.272880331063882,-0.19310959650435194,0.00028420388766904365
train,25,2.560821586863371,2.090242921502764,-0.1837608163624537,0.0002819197799219456
val,25,2.8082714814406176,2.268570676828042,-0.19218256076001383,0.0002819197799219456
train,26,2.536836287403364,2.0707820811361635,-0.18371473499546978,0.0002794932234331241
val,26,2.7929381346091247,2.2538824601051135,-0.19300666485383955,0.0002794932234331241
train,27,2.513232394370107,2.0504443587639902,-0.1841405660068717,0.00027692717458787844
val,27,2.780756268745814,2.244611443617405,-0.19280540015476536,0.00027692717458787844
train,28,2.523440486015978,2.056583502221943,-0.1850081214045636,0.00027422475972145696
val,28,2.780349386044038,2.2408833442590175,-0.19402814786259232,0.00027422475972145696
train,29,2.551103151390816,2.0787085185475105,-0.18517268993445607,0.00027138927131009936
val,29,2.8035145845168676,2.266178164726649,-0.1916652842677537,0.00027138927131009936
train,30,2.538412242244196,2.066370386319019,-0.185959493918863,0.0002684241639596613
val,30,2.830231635998457,2.2862363320130568,-0.19220875672018556,0.0002684241639596613
train,31,2.5267427031884617,2.0532617093417844,-0.18738789400646064,0.0002653330501967096
val,31,2.811122790361062,2.2696512845846324,-0.1926175219499689,0.0002653330501967096
train,32,2.557988188980082,2.08080059081075,-0.18654800683798142,0.00026211969606721483
val,32,2.8103543367141333,2.261681351906214,-0.19523267142513695,0.00026211969606721483
train,33,2.5486931440965184,2.069501554869577,-0.18801462637308144,0.0002587880165482045
val,33,2.8106062565094385,2.273491003574469,-0.19110298772408846,0.0002587880165482045
train,34,2.564062018600114,2.0838017190563067,-0.18730447862022165,0.00025534207077796653
val,34,2.7831395192024035,2.241805149958684,-0.19450493426892806,0.00025534207077796653
train,35,2.5486522440640433,2.0700769260565868,-0.18777584078882703,0.0002517860571106149
val,35,2.803806097079546,2.2600511740415525,-0.19393456758809763,0.0002517860571106149
train,36,2.549096753655097,2.0690377147371235,-0.18832515408825767,0.0002481243080010413
val,36,2.7923829158147178,2.246090454932971,-0.19563665777634157,0.0002481243080010413
train,37,2.562120237761752,2.07985240654804,-0.18822997613688,0.00024436128472648643
val,37,2.8126815129549074,2.2571354034619455,-0.197514758401965,0.00024436128472648643
train,38,2.559023859365931,2.0765679894753224,-0.18853121205761267,0.00024050157195116108
val,38,2.799843219610361,2.2573472291995316,-0.19375941717419654,0.00024050157195116108
train,39,2.5454724117752034,2.063675826771883,-0.18927590131189728,0.00023654987214053892
val,39,2.7975282791333322,2.2516769079061656,-0.1951191611890587,0.00023654987214053892
train,40,2.5154971160657325,2.039600468388786,-0.1891859245783014,0.00023251099983212636
val,40,2.7800690547013893,2.2375370478018737,-0.19515055066061648,0.00023251099983212636
train,41,2.5487165589216905,2.0657145299037514,-0.18950794168429907,0.0002283898757696907
val,41,2.8039741118748984,2.2523617285948534,-0.1967252054660395,0.0002283898757696907
train,42,2.525443498979039,2.04513782021813,-0.19018666580942412,0.00022419152090809148
val,42,2.81890279513139,2.2673673171263475,-0.19565608255723316,0.00022419152090809148
train,43,2.5472891147567256,2.0630043921766257,-0.19011769012578325,0.0002199210502960206
val,43,2.797732811707717,2.249548811178941,-0.1959386536965867,0.0002199210502960206
train,44,2.5577366062894344,2.0695709719490814,-0.19085844615116404,0.00021558366684410325
val,44,2.773982582948147,2.232279279293158,-0.19527999454101644,0.00021558366684410325
train,45,2.520518131654539,2.038863868083594,-0.19109335399018673,0.00021118465498595293
val,45,2.8052474474295592,2.255497489220057,-0.1959720019398776,0.00021118465498595293
train,46,2.5227764555707455,2.0411389391377286,-0.1909156538104969,0.00020672937423990293
val,46,2.808899414845002,2.247407907094711,-0.19989733515654387,0.00020672937423990293
train,47,2.5642107442382853,2.0697149529932646,-0.1928452223968486,0.00020222325267925896
val,47,2.803009574229901,2.2519955268272986,-0.1965794382111548,0.00020222325267925896
train,48,2.532261586253534,2.045751780512519,-0.19212462424184346,0.00019767178031902786
val,48,2.8057297254220033,2.2519140121264334,-0.19738740630559906,0.00019767178031902786
train,49,2.5250596206464535,2.0443631012163395,-0.19037036412908478,0.00019308050242717995
val,49,2.781457842924656,2.2342320650051803,-0.19674063344568865,0.00019308050242717995
train,50,2.555801635482562,2.065315995576247,-0.19191068395012836,0.00018845501276859437
val,50,2.795348347761692,2.244364542838855,-0.19710738569095487,0.00018845501276859437
train,51,2.5468094332841527,2.057189847581149,-0.19224822214971585,0.00018380094678991797
val,51,2.801995494426825,2.2464965215096107,-0.19825120133922522,0.00018380094678991797
train,52,2.5460725425067294,2.0596066918977187,-0.19106519648888792,0.0001791239747536419
val,52,2.7925987793849063,2.2409165578010755,-0.19755155149976236,0.0001791239747536419
train,53,2.546615545640416,2.0585350395855557,-0.19165849626984788,0.0001744297948297601
val,53,2.792428854184273,2.239879317772694,-0.1978741680682819,0.0001744297948297601
train,54,2.551267610084657,2.0589271443230763,-0.19297876232797226,0.0001697241261534267
val,54,2.796408338424487,2.238483719336681,-0.19951471729702544,0.0001697241261534267
train,55,2.546974828301093,2.051816361612387,-0.19441042808381093,0.0001650127018570712
val,55,2.803464953715985,2.252608699676318,-0.19649122180375692,0.0001650127018570712
train,56,2.5563528328892997,2.0636109961974975,-0.19275188868779283,0.0001603012620854595
val,56,2.798949290544559,2.238279036986522,-0.20031454498018209,0.0001603012620854595
train,57,2.56319914738123,2.064567049558593,-0.194535059178714,0.0001555955470022115
val,57,2.8275662782864694,2.2607102516369944,-0.20047488577102246,0.0001555955470022115
train,58,2.5553885727237176,2.0592568675784086,-0.19415117937093063,0.00015090128979629644
val,58,2.8014760598158226,2.243485261232425,-0.19917742885158954,0.00015090128979629644
train,59,2.5258783098822333,2.0341634560788093,-0.19467084058627895,0.00014622420969702475
val,59,2.800126164387434,2.23643412345495,-0.20130951530028632,0.00014622420969702475
train,60,2.526418178550638,2.0356364892820786,-0.19425987884163823,0.0001415700050060484
val,60,2.819739344792488,2.246389456284352,-0.20333435768345126,0.0001415700050060484
train,61,2.5236030733488963,2.0320016290299656,-0.19480141291259445,0.00013694434615485818
val,61,2.767999835503407,2.215978735532516,-0.19942959999146703,0.00013694434615485818
train,62,2.531998176780351,2.0374625416778813,-0.19531437251321934,0.0001323528687962361
val,62,2.7803895137248893,2.2104557813742223,-0.20498341312873336,0.0001323528687962361
train,63,2.54449776947659,2.0462849541815786,-0.195800059749117,0.00012780116693808071
val,63,2.816335311302772,2.2491192725988536,-0.20140216842345288,0.00012780116693808071
train,64,2.546047086985606,2.0466051313755003,-0.1961636759049183,0.00012329478612797034
val,64,2.811732264665457,2.236460071343642,-0.20459707367986585,0.00012329478612797034
train,65,2.5083436021264993,2.0188973801476613,-0.19512726309262415,0.00011883921669676732
val,65,2.7978825874817677,2.2280077078403573,-0.20368076994765025,0.00011883921669676732
train,66,2.5544313908908567,2.054040992356375,-0.1958911091990499,0.00011443988706949565
val,66,2.797105529369452,2.241060284467844,-0.19879308773414658,0.00011443988706949565
train,67,2.557780670027206,2.0578091048166116,-0.19547085137885428,0.00011010215715164152
val,67,2.808809124506437,2.235735000708164,-0.20402743596860576,0.00011010215715164152
train,68,2.52547890285276,2.028444898739015,-0.1968078226875305,0.00010583131179893363
val,68,2.798428339835925,2.230306545893351,-0.2030145942475281,0.00010583131179893363
train,69,2.544795687629206,2.048343354800962,-0.19508534034445466,0.00010163255437856102
val,69,2.8029990318493967,2.23978796066382,-0.2009315967597658,0.00010163255437856102
train,70,2.5617018272934575,2.0579527291968827,-0.1966462656697272,9.75110004296715e-05
val,70,2.8161958089241614,2.2575012170351467,-0.19838627346812449,9.75110004296715e-05
train,71,2.525431046910042,2.0288807465381056,-0.19662001897833795,9.347167143087486e-05
val,71,2.7732144319094143,2.214746343783843,-0.2013793386114231,9.347167143087486e-05
train,72,2.5251672499263385,2.029618619265903,-0.1962438847069995,8.951948868234544e-05
val,72,2.8075197690572495,2.2430339532020764,-0.20106209832485863,8.951948868234544e-05
train,73,2.5682075640583295,2.0621079540638267,-0.1970633593161585,8.565926730997509e-05
val,73,2.801850508420895,2.2466565615091567,-0.19815259423838502,8.565926730997509e-05
train,74,2.5444781436431763,2.0416833933472955,-0.19760230660735043,8.189571039888454e-05
val,74,2.808122219183506,2.232774758950258,-0.20488690139723945,8.189571039888454e-05
train,75,2.54430251719174,2.0406256509277054,-0.19796264904063582,7.823340326343848e-05
val,75,2.8367928113692846,2.2657820995037374,-0.20128742204120556,7.823340326343848e-05
train,76,2.5480246804152538,2.0450541227654306,-0.19739626602355106,7.467680786074633e-05
val,76,2.809443556345426,2.236834296813378,-0.20381589736471106,7.467680786074633e-05
train,77,2.5492410903992355,2.045432440354175,-0.19763083685668956,7.12302573544546e-05
val,77,2.7974013823729296,2.231977661450704,-0.20212463055358826,7.12302573544546e-05
train,78,2.5117613241036305,2.0159181218262954,-0.1974085664585532,6.7897950835455e-05
val,78,2.798005073498457,2.234812537829081,-0.20128360059232983,6.7897950835455e-05
train,79,2.571413737744334,2.0635811463199216,-0.1974915914814577,6.468394820593829e-05
val,79,2.7868447395471425,2.221496059344365,-0.20286335732310856,6.468394820593829e-05
train,80,2.5552710243312498,2.0502434689400975,-0.19764148326431444,6.159216523302948e-05
val,80,2.8393531304139357,2.261742781370114,-0.20343026122982272,6.159216523302948e-05
train,81,2.5370789984808457,2.0360254174615493,-0.19749230564728876,5.8626368778028355e-05
val,81,2.802713339145367,2.236510695555271,-0.20201946295469106,5.8626368778028355e-05
train,82,2.5248569780282897,2.025802313799485,-0.19765660731346696,5.579017220706944e-05
val,82,2.7670575288625865,2.2013929226459603,-0.20442820588885463,5.579017220706944e-05
train,83,2.5718109398839286,2.0625993154762248,-0.1979973008555153,5.308703098879183e-05
val,83,2.783848594396542,2.2269145189187465,-0.20005903934532143,5.308703098879183e-05
train,84,2.525391464927447,2.0251341566563936,-0.19809099508674613,5.052023848438306e-05
val,84,2.807318024146251,2.2281271524918385,-0.20631466284642033,5.052023848438306e-05
train,85,2.5373276735573125,2.033026582468552,-0.19875284392485834,4.809292193512562e-05
val,85,2.7997293136058707,2.232361173018431,-0.20265106981242625,4.809292193512562e-05
train,86,2.568441819630543,2.0605321515281245,-0.19775011612896048,4.580803865233537e-05
val,86,2.7955455413231483,2.234439324109982,-0.20071438970283823,4.580803865233537e-05
train,87,2.542360386437162,2.0353707039773945,-0.19941692183548276,4.366837241433311e-05
val,87,2.7988079511202297,2.2369585098364415,-0.20074597867956842,4.366837241433311e-05
train,88,2.582377998655376,2.07059108664726,-0.19818435266819942,4.167653007483946e-05
val,88,2.792761429762229,2.2251125757510843,-0.20325719481863272,4.167653007483946e-05
train,89,2.5459769353712343,2.040941942734217,-0.19836589468685703,3.9834938386925387e-05
val,89,2.7975911024289255,2.2229030621357455,-0.20542245784032703,3.9834938386925387e-05
train,90,2.5359500550195535,2.0343376529827273,-0.19780058406274825,3.81458410463871e-05
val,90,2.7954165507585573,2.2261421038554263,-0.20364565944515642,3.81458410463871e-05
train,91,2.5488885901366283,2.0435929054198563,-0.19824157347327864,3.661129595814855e-05
val,91,2.819444369047116,2.2401955922444663,-0.2054478475127415,3.661129595814855e-05
train,92,2.517701855245626,2.0185766618528134,-0.19824634610841094,3.523317272902124e-05
val,92,2.841154755690159,2.260133575170468,-0.20450177145614593,3.523317272902124e-05
train,93,2.5377243214219085,2.036070173320102,-0.1976787406997485,3.4013150389876246e-05
val,93,2.7807894272681994,2.2193563993160543,-0.20189699458965774,3.4013150389876246e-05
train,94,2.5608943803612436,2.0529386685543627,-0.1983509025995941,3.295271535000374e-05
val,94,2.805925571001493,2.2302845808175893,-0.20515190999112834,3.295271535000374e-05
train,95,2.526865262548236,2.0253568396092745,-0.19847058344266905,3.205315958615236e-05
val,95,2.8124821858528333,2.2387261054454703,-0.2040034540639702,3.205315958615236e-05
train,96,2.559786864368099,2.05219398997222,-0.198294975828459,3.131557906845438e-05
val,96,2.8103608718285193,2.231707383424808,-0.20590006579020548,3.131557906845438e-05
train,97,2.553027019989137,2.0418376128949887,-0.20022874928144066,3.0740872425155075e-05
val,97,2.7769628243568616,2.2150799525089755,-0.20233719620572052,3.0740872425155075e-05
train,98,2.521313659264392,2.0187436374371264,-0.1993286396480688,3.0329739847772514e-05
val,98,2.817002296447754,2.236535873168554,-0.20605820024043625,3.0329739847772514e-05
train,99,2.5578672786285934,2.051546243323149,-0.19794656256633839,3.0082682238022123e-05
val,99,2.7721202006706824,2.2142474895868545,-0.2012440553439411,3.0082682238022123e-05
train,100,2.5309171291053136,2.0270547310939695,-0.19908293014297979,3.000000059754509e-05
val,100,2.8050759786214585,2.2452910038141103,-0.1995614304474034,3.000000059754509e-05
