type,epoch,loss,loss_lora,rel_change,lr
val,18,2.8145151077172694,2.335204628797678,-0.17029948697214112,0.00029477382948357294
train,19,2.564051616545315,2.1552465379720105,-0.15943714858755828,0.00029339655422124173
val,19,2.7898692045456324,2.313375399662898,-0.1707943168469569,0.00029339655422124173
train,20,2.556707200335685,2.1467888075707737,-0.1603305973836546,0.00029186284753556494
val,20,2.7893062432607016,2.316366880367964,-0.1695544775821644,0.00029186284753556494
train,21,2.552777016580587,2.142362534839188,-0.16077177092856473,0.00029017457801188963
val,21,2.8095919352311354,2.3260582930002456,-0.17210102156387033,0.00029017457801188963
train,22,2.5297519540529687,2.1224339760217386,-0.16101103405757133,0.0002883338025465725
val,22,2.8036669125923743,2.3195424935756583,-0.17267544045347263,0.0002883338025465725
train,23,2.5652182725561916,2.1486922994135527,-0.16237447612112113,0.00028634276384096826
val,23,2.8224239899561954,2.334476577929961,-0.17288239249759466,0.00028634276384096826
train,24,2.529518185600116,2.116931682969682,-0.16310873152807562,0.00028420388766904365
val,24,2.8168389674944754,2.3290260388300967,-0.1731774284201553,0.00028420388766904365
train,25,2.526421992605266,2.1148352189205406,-0.1629129159298894,0.0002819197799219456
val,25,2.8082714814406176,2.3202715470240665,-0.1737723498748816,0.0002819197799219456
train,26,2.5373108068887755,2.1212647590997085,-0.16397125912186472,0.0002794932234331241
val,26,2.7929381346091247,2.311508441582704,-0.1723739194437249,0.0002794932234331241
train,27,2.551286721807927,2.13268075606251,-0.16407640982381577,0.00027692717458787844
val,27,2.780756268745814,2.299829058158092,-0.17294835077532028,0.00027692717458787844
train,28,2.5300230314789434,2.1142787075428306,-0.1643243238355369,0.00027422475972145696
val,28,2.780349386044038,2.300031921802423,-0.1727543547773413,0.00027422475972145696
train,29,2.5730219134744607,2.1522672491253547,-0.1635254881218416,0.00027138927131009936
val,29,2.8035145845168676,2.3210731683633266,-0.17208450379318455,0.00027138927131009936
train,30,2.5464367143548725,2.125363857598318,-0.16535767583889532,0.0002684241639596613
val,30,2.830231635998457,2.3488246019069967,-0.17009457034128167,0.0002684241639596613
train,31,2.5593936247324365,2.137565963030504,-0.16481546942433714,0.0002653330501967096
val,31,2.811122790361062,2.3249312792068872,-0.1729527834291892,0.0002653330501967096
train,32,2.5453031904935193,2.1244631408038486,-0.1653398507735624,0.00026211969606721483
val,32,2.8103543367141333,2.318712463745704,-0.17493946103011937,0.00026211969606721483
train,33,2.5343571390424455,2.1125385783753305,-0.16644006251876972,0.0002587880165482045
val,33,2.8106062565094385,2.3282188177108765,-0.17163109833735693,0.0002587880165482045
train,34,2.561485010979953,2.137129141956648,-0.16566791029589448,0.00025534207077796653
val,34,2.7831395192024035,2.2947492385521913,-0.1754817813769451,0.00025534207077796653
train,35,2.5616895063225473,2.134257319481225,-0.16685557940818752,0.0002517860571106149
val,35,2.803806097079546,2.3119302774086976,-0.1754314680259765,0.0002517860571106149
train,36,2.533676705591762,2.109250262419811,-0.16751404874791342,0.0002481243080010413
val,36,2.7923829158147178,2.3001506603681126,-0.1762767751725015,0.0002481243080010413
train,37,2.5409651178555346,2.1145075967691014,-0.16783289077433106,0.00024436128472648643
val,37,2.8126815129549074,2.3136931780057077,-0.17740662519055686,0.00024436128472648643
train,38,2.5779572953432397,2.147835911766217,-0.16684581406914062,0.00024050157195116108
val,38,2.799843219610361,2.315977487808619,-0.17281886657535026,0.00024050157195116108
train,39,2.509931237549795,2.0887211737928366,-0.16781737182893713,0.00023654987214053892
val,39,2.7975282791333322,2.3025315021857238,-0.17694075896918451,0.00023654987214053892
train,40,2.5393468938426507,2.1123104567797677,-0.16816782224529897,0.00023251099983212636
val,40,2.7800690547013893,2.2908763518700233,-0.1759642272209353,0.00023251099983212636
train,41,2.534867655556157,2.1078759296885075,-0.1684473447486419,0.0002283898757696907
val,41,2.8039741118748984,2.308876768136636,-0.1765698697578959,0.0002283898757696907
train,42,2.5806864448634763,2.144182966083208,-0.16914239219145444,0.00022419152090809148
val,42,2.81890279513139,2.3189144103955,-0.17736985666885519,0.00022419152090809148
train,43,2.549966701600108,2.118168207513033,-0.16933495398827017,0.0002199210502960206
val,43,2.797732811707717,2.3056171123798075,-0.17589803331774395,0.0002199210502960206
train,44,2.5789585865411477,2.14290685184561,-0.16908054940128464,0.00021558366684410325
val,44,2.773982582948147,2.287473045862638,-0.17538305398026466,0.00021558366684410325
train,45,2.5649210699806315,2.133586781044212,-0.16816669096943263,0.00021118465498595293
val,45,2.822740450883523,2.3169170251259437,-0.17919586818520833,0.00021118465498595293
train,46,2.5454234797356907,2.1120045397159544,-0.17027380452416557,0.00020672937423990293
val,46,2.8066701277708397,2.305553424052703,-0.1785449236658752,0.00020672937423990293
train,47,2.534567434511416,2.103441141365031,-0.17009856880351368,0.00020222325267925896
val,47,2.7971574709965634,2.3008243915362234,-0.17744195119751618,0.00020222325267925896
train,48,2.5235446463376685,2.0943949878055133,-0.17005827860226885,0.00019767178031902786
val,48,2.8140336030568833,2.31397052300282,-0.17770330798852046,0.00019767178031902786
train,49,2.5316267514807196,2.1019500959915614,-0.16972354050131808,0.00019308050242717995
val,49,2.8259831758645864,2.328847891245133,-0.17591586845429785,0.00019308050242717995
train,50,2.550703467063184,2.116780666970821,-0.17011887336005027,0.00018845501276859437
val,50,2.800151418416928,2.303741115790147,-0.17727980685681194,0.00018845501276859437
train,51,2.562423110972196,2.1231389158176928,-0.1714331225290256,0.00018380094678991797
val,51,2.789681138136448,2.2978008954952927,-0.17632131354257183,0.00018380094678991797
train,52,2.5458772368829528,2.110512068972112,-0.1710079188436755,0.0001791239747536419
val,52,2.7925987793849063,2.2950321588760767,-0.17817332879391393,0.0001791239747536419
train,53,2.555595604235914,2.1189863575757997,-0.17084441917822682,0.0001744297948297601
val,53,2.792565101232284,2.291537208434863,-0.17941493739083497,0.0001744297948297601
train,54,2.5509166299814807,2.1141372408185686,-0.17122448614327435,0.0001697241261534267
val,54,2.7947563330332437,2.2964274974969716,-0.17830850927723596,0.0001697241261534267
train,55,2.5484369279882015,2.110993794996462,-0.17165154381005918,0.0001650127018570712
val,55,2.8155698287181363,2.3100600823377953,-0.17954083085571632,0.0001650127018570712
train,56,2.5473927625748667,2.1086639069482644,-0.17222662404957986,0.0001603012620854595
val,56,2.797615002363156,2.2909496961495814,-0.18110615856205817,0.0001603012620854595
train,57,2.587887757229355,2.14123325238652,-0.17259423388633846,0.0001555955470022115
val,57,2.8111140605730887,2.3139552581004605,-0.17685472441174255,0.0001555955470022115
train,58,2.5510294459900766,2.112881267167166,-0.17175347760553253,0.00015090128979629644
val,58,2.814354884318816,2.3160790510666676,-0.1770479750185275,0.00015090128979629644
train,59,2.5337908965236737,2.097362794966068,-0.17224314056711587,0.00014622420969702475
val,59,2.7890899731562686,2.289872637161842,-0.17898932655424105,0.00014622420969702475
train,60,2.5479869742920456,2.1088606838910087,-0.17234243927916762,0.0001415700050060484
val,60,2.7968008395953055,2.2853883046370287,-0.18285625766340863,0.0001415700050060484
train,61,2.533995802190426,2.098960549040946,-0.17167954768252922,0.00013694434615485818
val,61,2.8362593864783263,2.328837758455521,-0.17890522652543817,0.00013694434615485818
train,62,2.544522094598035,2.1059857067072167,-0.17234528590725204,0.0001323528687962361
val,62,2.8024519070600853,2.297853925289252,-0.1800558933766619,0.0001323528687962361
train,63,2.5443179951202515,2.1051356843860964,-0.17261297981481205,0.00012780116693808071
val,63,2.7993480211649184,2.294657704157707,-0.18028852189560546,0.00012780116693808071
train,64,2.5453631016764677,2.1060069979361766,-0.17261038452663802,0.00012329478612797034
val,64,2.7932309982104178,2.290550641524486,-0.1799637613244274,0.00012329478612797034
train,65,2.55957906393992,2.115200350226739,-0.17361398206983134,0.00011883921669676732
val,65,2.794340274272821,2.289541247563484,-0.18065052111117785,0.00011883921669676732
train,66,2.526580729895846,2.0892588501027975,-0.17308842524540125,0.00011443988706949565
val,66,2.7997406262617845,2.303919862478207,-0.17709524915727556,0.00011443988706949565
train,67,2.5493188771918778,2.107053897451519,-0.17348358563426242,0.00011010215715164152
val,67,2.801464242812915,2.294868588447571,-0.18083245419426727,0.00011010215715164152
train,68,2.532451601041295,2.0931509487391162,-0.1734685283310239,0.00010583131179893363
val,68,2.815581587644724,2.302912956629044,-0.18208267636972822,0.00010583131179893363
train,69,2.531157171308512,2.0932266278408287,-0.17301594244394156,0.00010163255437856102
val,69,2.7795334595900316,2.286350348056891,-0.1774337739420064,0.00010163255437856102
train,70,2.5365891498375452,2.0959068234718714,-0.17373027334517185,9.75110004296715e-05
val,70,2.8069440248685007,2.304364323616028,-0.17904870806107992,9.75110004296715e-05
train,71,2.5419370491870974,2.1008437492776753,-0.173526445137767,9.347167143087486e-05
val,71,2.769567119769561,2.2698811170382376,-0.1804202538239619,9.347167143087486e-05
train,72,2.508162902050584,2.073306061829518,-0.17337663349758606,8.951948868234544e-05
val,72,2.8217656428997335,2.3070829801070385,-0.18239738090502486,8.951948868234544e-05
train,73,2.5416916962261147,2.101814332676705,-0.17306479940212122,8.565926730997509e-05
val,73,2.804306604923346,2.302807230215806,-0.17883186304489276,8.565926730997509e-05
train,74,2.5611569823601816,2.114607544279484,-0.17435457535648172,8.189571039888454e-05
val,74,2.7978501533850646,2.2975715826719236,-0.17880820747596637,8.189571039888454e-05
train,75,2.5700809711394608,2.1247711676471637,-0.1732668380852088,7.823340326343848e-05
val,75,2.806457886329064,2.2991136465317163,-0.18077742846908348,7.823340326343848e-05
train,76,2.5220580399839703,2.084885057413353,-0.17333977872031675,7.467680786074633e-05
val,76,2.8007233479084115,2.2848756160491552,-0.1841837510457764,7.467680786074633e-05
train,77,2.5383190382523035,2.0986240263576454,-0.17322291062253511,7.12302573544546e-05
val,77,2.801054535767971,2.2973395738846216,-0.1798304729348102,7.12302573544546e-05
train,78,2.530197234487919,2.090352259556238,-0.17383821661661894,6.7897950835455e-05
val,78,2.798240059461349,2.2902059065989957,-0.18155488523745458,6.7897950835455e-05
train,79,2.5578663098522916,2.111646906063563,-0.17444985379806502,6.468394820593829e-05
val,79,2.7994835651837864,2.294932790291615,-0.18022994711135143,6.468394820593829e-05
train,80,2.5338827024572943,2.0964141737097357,-0.1726475058704623,6.159216523302948e-05
val,80,2.79724322221218,2.28803659708072,-0.18203873767142698,6.159216523302948e-05
train,81,2.5238331768390623,2.087147749980505,-0.17302467962857887,5.8626368778028355e-05
val,81,2.822289607463739,2.319193332623213,-0.17825820337858078,5.8626368778028355e-05
train,82,2.5467850072685922,2.1027966432494294,-0.17433287959211644,5.579017220706944e-05
val,82,2.810687713133983,2.3058750048661842,-0.17960469457665962,5.579017220706944e-05
train,83,2.556515438537392,2.108987485302105,-0.1750538825188249,5.308703098879183e-05
val,83,2.810147924300952,2.3041038513183594,-0.1800773790612732,5.308703098879183e-05
train,84,2.555538924235218,2.113093169230335,-0.1731320743382107,5.052023848438306e-05
val,84,2.790373221421853,2.285623473998828,-0.18088969014898537,5.052023848438306e-05
train,85,2.539990618222486,2.0969658829773854,-0.17441983134376077,4.809292193512562e-05
val,85,2.8011376521526237,2.3025289468276195,-0.17800221454373452,4.809292193512562e-05
train,86,2.519956175850408,2.083178169001145,-0.17332762015270525,4.580803865233537e-05
val,86,2.8301787284704356,2.3179710247577767,-0.1809806916291398,4.580803865233537e-05
train,87,2.554027017236077,2.1105631769828075,-0.1736331829148692,4.366837241433311e-05
val,87,2.8388772347034554,2.325950408593202,-0.18067946716400818,4.366837241433311e-05
train,88,2.5315305524759215,2.090850709262241,-0.17407644667084143,4.167653007483946e-05
val,88,2.7759673045231748,2.273883743163867,-0.1808679664710785,4.167653007483946e-05
train,89,2.506748160583311,2.070006696683056,-0.1742263027326315,3.9834938386925387e-05
val,89,2.7898710813277807,2.2843687198100944,-0.18119201453462971,3.9834938386925387e-05
train,90,2.567989091024887,2.1209745738062895,-0.17407181314784853,3.81458410463871e-05
val,90,2.8112502098083496,2.29836761034452,-0.1824393281232673,3.81458410463871e-05
train,91,2.5799553053719655,2.1325644100451404,-0.17341032784376953,3.661129595814855e-05
val,91,2.7940232081291003,2.282267900613638,-0.1831607217959144,3.661129595814855e-05
train,92,2.5066338697212402,2.0677336820694956,-0.17509545089668568,3.523317272902124e-05
val,92,2.817268145390046,2.3147829740475387,-0.17835901497865378,3.523317272902124e-05
train,93,2.5539768882838865,2.111950796569454,-0.1730736459449507,3.4013150389876246e-05
val,93,2.7928617978707337,2.2833683093388877,-0.18242703198571508,3.4013150389876246e-05
train,94,2.5248216634812057,2.08676907251466,-0.17349842854348851,3.295271535000374e-05
val,94,2.798752332345033,2.295004823268988,-0.17999002743267478,3.295271535000374e-05
train,95,2.575028108457992,2.1281866599928656,-0.1735287653744134,3.205315958615236e-05
val,95,2.8163782297036586,2.308578277245546,-0.18030247042193043,3.205315958615236e-05
train,96,2.550201425976509,2.108703779724409,-0.1731226568046657,3.131557906845438e-05
val,96,2.844147122823275,2.330785485414358,-0.18049756754472063,3.131557906845438e-05
train,97,2.561416248105607,2.1123585048711524,-0.17531619219116473,3.0740872425155075e-05
val,97,2.7816191208668246,2.2763333228918223,-0.1816516841520496,3.0740872425155075e-05
train,98,2.5437964596195686,2.1002972418407224,-0.174345402558337,3.0329739847772514e-05
val,98,2.8233465200815444,2.303241625810281,-0.18421574913738956,3.0329739847772514e-05
train,99,2.545035784135289,2.1027990974827278,-0.1737644277574735,3.0082682238022123e-05
val,99,2.799779561849741,2.298772331995842,-0.17894524150426208,3.0082682238022123e-05
train,100,2.6019448845212994,2.1507497987335906,-0.1734068574902649,3.000000059754509e-05
val,100,2.8317988499616966,2.321188510992588,-0.1803130681319456,3.000000059754509e-05
