type,epoch,loss,loss_lora,rel_change,lr
train,54,2.5388475508702735,2.0694634895119064,-0.1848807586723631,0.0001697241261534267
val,54,2.7947563330332437,2.259578356376061,-0.19149360906048504,0.0001697241261534267
train,55,2.514088247021575,2.0481589650208094,-0.1853273378739784,0.0001650127018570712
val,55,2.8155698287181363,2.2731647858252892,-0.1926448555317101,0.0001650127018570712
train,56,2.5687908345476957,2.092921822540201,-0.18525019850099408,0.0001603012620854595
val,56,2.797615002363156,2.252688310085199,-0.1947825886755881,0.0001603012620854595
train,57,2.5190692503818606,2.0499998874098786,-0.1862074108922876,0.0001555955470022115
val,57,2.8111140605730887,2.275802832383376,-0.19042671932016203,0.0001555955470022115
train,58,2.5622749453927627,2.0884822680943738,-0.18491094335926656,0.00015090128979629644
val,58,2.814354884318816,2.278514116238325,-0.1903955933440091,0.00015090128979629644
train,59,2.5186024766084,2.0489772195121994,-0.18646263610786534,0.00014622420969702475
val,59,2.7890899731562686,2.2528679951643333,-0.1922569666639763,0.00014622420969702475
train,60,2.559412376578606,2.0827733258995407,-0.186229876451653,0.0001415700050060484
val,60,2.7968008395953055,2.2490278360171194,-0.19585699339873205,0.0001415700050060484
train,61,2.55186558155358,2.0782138546200777,-0.18560998289147432,0.00013694434615485818
val,61,2.8362593864783263,2.2951334653756557,-0.19078858713785193,0.00013694434615485818
train,62,2.5621403574622224,2.0830508297023105,-0.1869880103814632,0.0001323528687962361
val,62,2.8024519070600853,2.2596431512099047,-0.1936906586988016,0.0001323528687962361
train,63,2.5690115307861903,2.090053098221031,-0.18643685589787307,0.00012780116693808071
val,63,2.7993480211649184,2.2564077316186366,-0.19395240800404057,0.00012780116693808071
train,64,2.538685454833861,2.064229463952571,-0.18689041999192435,0.00012329478612797034
val,64,2.7932309982104178,2.253395092793,-0.19326575774194205,0.00012329478612797034
train,65,2.5466801609311784,2.0685113462797715,-0.18776162864384482,0.00011883921669676732
val,65,2.794340274272821,2.2530252841802745,-0.1937183510098513,0.00011883921669676732
train,66,2.52646838751122,2.054701725427674,-0.1867296913017285,0.00011443988706949565
val,66,2.7997406262617845,2.265644528926947,-0.19076627753477396,0.00011443988706949565
train,67,2.5291921996042093,2.0578334408628973,-0.18636731475570517,0.00011010215715164152
val,67,2.801464242812915,2.2589006271117773,-0.19367144060220318,0.00011010215715164152
train,68,2.5738102300469126,2.091926404086727,-0.18722585695504138,0.00010583131179893363
val,68,2.815581587644724,2.2652465930351844,-0.1954605034443001,0.00010583131179893363
train,69,2.5179367589179398,2.045842295708361,-0.18749258158987964,0.00010163255437856102
val,69,2.7795334595900316,2.2494986087847977,-0.19069202026566417,0.00010163255437856102
train,70,2.535328643983908,2.0594422020359504,-0.1877020728958316,9.75110004296715e-05
val,70,2.8069440248685007,2.267008267916166,-0.19235715146746815,9.75110004296715e-05
train,71,2.554069063412854,2.076073600918135,-0.18715056274006991,9.347167143087486e-05
val,71,2.769567119769561,2.2335179371711535,-0.19354980739481364,9.347167143087486e-05
train,72,2.5396000689894684,2.060827494631559,-0.18852282302402742,8.951948868234544e-05
val,72,2.8217656428997335,2.2701156108807297,-0.19549817448769816,8.951948868234544e-05
train,73,2.560502198185882,2.0810867959277006,-0.18723491141614626,8.565926730997509e-05
val,73,2.804306604923346,2.2675333451002073,-0.191410332550927,8.565926730997509e-05
train,74,2.5723234614272004,2.0898133333159907,-0.18757754821530062,8.189571039888454e-05
val,74,2.7978501533850646,2.260201551975348,-0.1921649023123079,8.189571039888454e-05
train,75,2.5483240991268516,2.069252133369446,-0.18799491239028557,7.823340326343848e-05
val,75,2.806457886329064,2.2602500365330624,-0.19462535050203753,7.823340326343848e-05
train,76,2.5735584352858303,2.0930563500627994,-0.18670727605595022,7.467680786074633e-05
val,76,2.8007233479084115,2.248433599105248,-0.19719539568790867,7.467680786074633e-05
train,77,2.5285926562435224,2.0541147941527664,-0.18764503682283104,7.12302573544546e-05
val,77,2.801054535767971,2.2592345476150513,-0.19343428742074378,7.12302573544546e-05
train,78,2.5345240702847587,2.057069929783556,-0.18838019575310627,6.7897950835455e-05
val,78,2.798240059461349,2.251243634101672,-0.19547873439599447,6.7897950835455e-05
train,79,2.527442882645805,2.0529446261269704,-0.18773846870166075,6.468394820593829e-05
val,79,2.7994835651837864,2.2570854669962173,-0.19374934181903677,6.468394820593829e-05
train,80,2.6097639901940073,2.1177206396092623,-0.18853940526176355,6.159216523302948e-05
val,80,2.79724322221218,2.245862615414155,-0.1971157182255927,6.159216523302948e-05
train,81,2.5535960634442354,2.071950950391209,-0.18861444844310804,5.8626368778028355e-05
val,81,2.822289607463739,2.2823130595378385,-0.19132570466825777,5.8626368778028355e-05
train,82,2.518555635390577,2.0431143729834544,-0.18877536621635574,5.579017220706944e-05
val,82,2.810687713133983,2.2667387082026553,-0.19352879453292654,5.579017220706944e-05
train,83,2.5441212059673917,2.0633027707791394,-0.1889919529228652,5.308703098879183e-05
val,83,2.810147924300952,2.2661518164170094,-0.19358273035369347,5.308703098879183e-05
train,84,2.535529224377758,2.0591588698307457,-0.18787807687916436,5.052023848438306e-05
val,84,2.790373221421853,2.24731384179531,-0.19461890454561614,5.052023848438306e-05
train,85,2.5383331891340064,2.061801961490086,-0.1877339151864837,4.809292193512562e-05
val,85,2.8011376521526237,2.2636428551796155,-0.19188446399981562,4.809292193512562e-05
train,86,2.518299731925491,2.0435025990812603,-0.18853876956147755,4.580803865233537e-05
val,86,2.8301787284704356,2.279670299627842,-0.1945136620895016,4.580803865233537e-05
train,87,2.55880058100924,2.0753387138849964,-0.188940814971035,4.366837241433311e-05
val,87,2.8388772347034554,2.2887845100500646,-0.19377122685294726,4.366837241433311e-05
train,88,2.5646756106631132,2.082913009304242,-0.18784543329996756,4.167653007483946e-05
val,88,2.7759673045231748,2.2384866659457865,-0.1936192251622037,4.167653007483946e-05
train,89,2.54688680878868,2.065660850057062,-0.18894673963170466,3.9834938386925387e-05
val,89,2.7898710813277807,2.2457953905447936,-0.19501821945265144,3.9834938386925387e-05
train,90,2.516333697619785,2.039401760641134,-0.18953445539825814,3.81458410463871e-05
val,90,2.8112502098083496,2.260645533219362,-0.19585758488090038,3.81458410463871e-05
train,91,2.55033615496602,2.0710595441314408,-0.1879268385468837,3.661129595814855e-05
val,91,2.7940232081291003,2.243941511863317,-0.19687799824473265,3.661129595814855e-05
train,92,2.5164573616737305,2.0401661347828783,-0.18927053330800894,3.523317272902124e-05
val,92,2.817268145390046,2.2780550045844836,-0.19139574686487976,3.523317272902124e-05
train,93,2.5287210989512525,2.050333153526738,-0.18918177478050793,3.4013150389876246e-05
val,93,2.7928617978707337,2.244167624375759,-0.19646305947300965,3.4013150389876246e-05
train,94,2.5735797239442397,2.0881510127908136,-0.1886200402641747,3.295271535000374e-05
val,94,2.798752332345033,2.256933398735829,-0.19359302620222285,3.295271535000374e-05
train,95,2.5509542197872688,2.0692722726703656,-0.1888242224735307,3.205315958615236e-05
val,95,2.8163782297036586,2.270721142108624,-0.1937442499164784,3.205315958615236e-05
train,96,2.5233848046742358,2.049658393924127,-0.18773451035791028,3.131557906845438e-05
val,96,2.844147122823275,2.291778420790648,-0.19421242227593066,3.131557906845438e-05
train,97,2.5448841293545748,2.061478227617927,-0.18995202813388903,3.0740872425155075e-05
val,97,2.7816191208668246,2.238223081979996,-0.1953524243525807,3.0740872425155075e-05
train,98,2.5556909681330473,2.0734948433955727,-0.1886754426689244,3.0329739847772514e-05
val,98,2.8233465200815444,2.2659517373794165,-0.19742344014011753,3.0329739847772514e-05
train,99,2.533138078820673,2.0568671724545666,-0.1880161647516029,3.0082682238022123e-05
val,99,2.799779561849741,2.2600161540202603,-0.19278782343595405,3.0082682238022123e-05
train,100,2.5354732721642343,2.0551258242033885,-0.18945080322255967,3.000000059754509e-05
val,100,2.8317988499616966,2.2835593162438808,-0.19360115699080513,3.000000059754509e-05
