type,epoch,loss,loss_lora,rel_change,lr
val,18,2.8145151077172694,2.3258112241060305,-0.17363697294473057,0.00029477382948357294
train,19,2.5336281948012482,2.1220187591413926,-0.16245849983215258,0.00029339655422124173
val,19,2.7898692045456324,2.2996642803534484,-0.17570892692513176,0.00029339655422124173
train,20,2.5446334569602,2.1303652560293194,-0.16280073650598084,0.00029186284753556494
val,20,2.7893062432607016,2.3039768567452064,-0.1739964507977958,0.00029186284753556494
train,21,2.550788829268792,2.132625321493637,-0.16393497688910047,0.00029017457801188963
val,21,2.8095919352311354,2.3068257509133754,-0.17894633665952603,0.00029017457801188963
train,22,2.556433581599007,2.1334146916705645,-0.1654722786358686,0.0002883338025465725
val,22,2.8036669125923743,2.306772198432531,-0.17723029505683904,0.0002883338025465725
train,23,2.5453892149372566,2.1245732143561473,-0.16532481481087846,0.00028634276384096826
val,23,2.8224239899561954,2.321881752747756,-0.17734480680069897,0.00028634276384096826
train,24,2.5392064260986618,2.119037700470567,-0.1654724567918091,0.00028420388766904365
val,24,2.8168389674944754,2.3190034413949037,-0.1767355293804342,0.00028420388766904365
train,25,2.5565050345546796,2.1362558718961524,-0.16438424997341375,0.0002819197799219456
val,25,2.8082714814406176,2.3106808356749706,-0.17718751518652587,0.0002819197799219456
train,26,2.53783390399902,2.1177964612158804,-0.1655102180332846,0.0002794932234331241
val,26,2.7929381346091247,2.300389127853589,-0.17635514394394863,0.0002794932234331241
train,27,2.569173204609647,2.142424321881523,-0.1661035861507684,0.00027692717458787844
val,27,2.780756268745814,2.2899934511918287,-0.17648537668327566,0.00027692717458787844
train,28,2.5240151467670326,2.1019848607621103,-0.16720592447533195,0.00027422475972145696
val,28,2.780349386044038,2.291036822857001,-0.17598959528005406,0.00027422475972145696
train,29,2.539319331755214,2.115688284773711,-0.16682858342541865,0.00027138927131009936
val,29,2.8035145845168676,2.3138953111110587,-0.1746448105210002,0.00027138927131009936
train,30,2.5445968144023516,2.1173073930560418,-0.1679202846312873,0.0002684241639596613
val,30,2.830231635998457,2.3343940789882955,-0.1751932777174397,0.0002684241639596613
train,31,2.538640963099395,2.110267950518112,-0.16874107792631202,0.0002653330501967096
val,31,2.811122790361062,2.3107553048011584,-0.177995599223055,0.0002653330501967096
train,32,2.5513257903230158,2.121174005485288,-0.16859931666479466,0.00026211969606721483
val,32,2.8103543367141333,2.3092849529706516,-0.178294024065781,0.00026211969606721483
train,33,2.5243393343413936,2.0984368966917466,-0.1687183778565832,0.0002587880165482045
val,33,2.8106062565094385,2.32114847501119,-0.17414669179101533,0.0002587880165482045
train,34,2.5462788953935362,2.117060671276802,-0.16856685451590997,0.00025534207077796653
val,34,2.7831395192024035,2.2887203082060203,-0.17764801497916807,0.00025534207077796653
train,35,2.5482387610201567,2.1159336207047947,-0.16964860080155666,0.0002517860571106149
val,35,2.803806097079546,2.301398900838999,-0.1791875682001891,0.0002517860571106149
train,36,2.5464579355363255,2.1142279414153804,-0.16973773180742152,0.0002481243080010413
val,36,2.7923829158147178,2.2920825145183463,-0.17916611595885001,0.0002481243080010413
train,37,2.529267335516423,2.0988724883997216,-0.17016581880176135,0.00024436128472648643
val,37,2.8126815129549074,2.304644520466144,-0.18062371802452562,0.00024436128472648643
train,38,2.5314872460866553,2.102896646990609,-0.16930387453406717,0.00024050157195116108
val,38,2.799843219610361,2.3053733660624576,-0.17660626498104998,0.00024050157195116108
train,39,2.547990873496166,2.1148465309502944,-0.16999446389364134,0.00023654987214053892
val,39,2.7975282791333322,2.2941790574636216,-0.17992641054754488,0.00023654987214053892
train,40,2.5485428703441775,2.113047709683524,-0.1708800608097444,0.00023251099983212636
val,40,2.7800690547013893,2.28288197517395,-0.1788398308619865,0.00023251099983212636
train,41,2.535494778676817,2.0993113463137028,-0.17203089354841533,0.0002283898757696907
val,41,2.8039741118748984,2.300384377821898,-0.1795985675902947,0.0002283898757696907
train,42,2.5459706847558445,2.109247967881976,-0.17153485681856917,0.00022419152090809148
val,42,2.81890279513139,2.314554003568796,-0.17891670207063173,0.00022419152090809148
train,43,2.5427994618839973,2.1074531152241955,-0.17120750306327628,0.0002199210502960206
val,43,2.797732811707717,2.295927497056814,-0.179361414553595,0.0002199210502960206
train,44,2.508266806923797,2.0768174029424826,-0.17201096900471088,0.00021558366684410325
val,44,2.773982582948147,2.279674236591046,-0.17819446646696588,0.00021558366684410325
train,45,2.552395302330387,2.114328502966066,-0.17162968407141221,0.00021118465498595293
val,45,2.8052474474295592,2.3021273643542557,-0.17934962690592987,0.00021118465498595293
train,46,2.5150347842039125,2.0843771178767367,-0.17123328433944202,0.00020672937423990293
val,46,2.808899414845002,2.303096373875936,-0.18007161035952468,0.00020672937423990293
train,47,2.5696673804537626,2.127994234028531,-0.17187950074193617,0.00020222325267925896
val,47,2.803009574229901,2.299349775681129,-0.17968536503738036,0.00020222325267925896
train,48,2.518030179157411,2.086195468902588,-0.17149703519412335,0.00019767178031902786
val,48,2.8057297254220033,2.3007866938908896,-0.17996852189858248,0.00019767178031902786
train,49,2.5887031140674477,2.144102474107254,-0.17174647704642493,0.00019308050242717995
val,49,2.781457842924656,2.2830854776578073,-0.17917667403609414,0.00019308050242717995
train,50,2.5282699040004184,2.0900949217238516,-0.17331020773662395,0.00018845501276859437
val,50,2.795348347761692,2.2910697765839405,-0.18039918766530136,0.00018845501276859437
train,51,2.5210446720174704,2.084418605280051,-0.17319251482680342,0.00018380094678991797
val,51,2.801995494426825,2.2961117120889516,-0.18054410984745597,0.00018380094678991797
train,52,2.538888702816719,2.097687776519282,-0.17377718283119528,0.0001791239747536419
val,52,2.7873038939940624,2.275871762862572,-0.18348631888811895,0.0001791239747536419
train,53,2.5297273580597417,2.0892290911584532,-0.174128751660868,0.0001744297948297601
val,53,2.8097802125490627,2.3013805395517593,-0.1809393029129769,0.0001744297948297601
train,54,2.5493075179282547,2.1061279516657088,-0.17384311745281503,0.0001697241261534267
val,54,2.822965545532031,2.3147967809285874,-0.18001238640965114,0.0001697241261534267
train,55,2.556431957010953,2.1136114754766786,-0.1732181763413847,0.0001650127018570712
val,55,2.818234165509542,2.3030277154384513,-0.18281179625751234,0.0001650127018570712
train,56,2.5433816353908445,2.100049402193239,-0.17430818365151798,0.0001603012620854595
val,56,2.824219266573588,2.3098198756193504,-0.18213861687103333,0.0001603012620854595
train,57,2.541921198528732,2.0997288831160716,-0.17395988344115543,0.0001555955470022115
val,57,2.781395523976057,2.283479935083634,-0.17901646299503765,0.0001555955470022115
train,58,2.5542582813298926,2.1097581039541815,-0.17402319124293059,0.00015090128979629644
val,58,2.812371308986957,2.306761093628712,-0.17978074720879247,0.00015090128979629644
train,59,2.5534037778962335,2.1085325055366577,-0.17422676202277268,0.00014622420969702475
val,59,2.7890899731562686,2.2828538173284287,-0.1815058534146027,0.00014622420969702475
train,60,2.5322855045853276,2.0896834372831483,-0.17478363577121897,0.0001415700050060484
val,60,2.7968008395953055,2.2797664465048375,-0.18486636079717508,0.0001415700050060484
train,61,2.5574777711112544,2.1124224392872937,-0.17402119261845195,0.00013694434615485818
val,61,2.8362593864783263,2.3224955338698168,-0.181141349432934,0.00013694434615485818
train,62,2.593134299764093,2.1378877972656825,-0.17555839762708245,0.0001323528687962361
val,62,2.8024519070600853,2.2896400537246313,-0.18298685235009784,0.0001323528687962361
train,63,2.5351537327882094,2.093106143558122,-0.17436717289089812,0.00012780116693808071
val,63,2.7993480211649184,2.285789061815311,-0.18345663185383268,0.00012780116693808071
train,64,2.5288864203861783,2.0868652438860376,-0.17478886079535397,0.00012329478612797034
val,64,2.7932309982104178,2.283072908719381,-0.18264085205193833,0.00012329478612797034
train,65,2.5524457198268964,2.106348263285552,-0.1747725536633931,0.00011883921669676732
val,65,2.794340274272821,2.283397680673844,-0.18284909619031317,0.00011883921669676732
train,66,2.5340770225961897,2.091115147919668,-0.17480205642001462,0.00011443988706949565
val,66,2.7997406262617845,2.2948781099074926,-0.18032474566345263,0.00011443988706949565
train,67,2.524655036849153,2.081559070679698,-0.17550752863347718,0.00011010215715164152
val,67,2.801464242812915,2.2869561299299583,-0.18365685523308534,0.00011010215715164152
train,68,2.5139964606884035,2.0725005145342843,-0.17561518206482485,0.00010583131179893363
val,68,2.815581587644724,2.2948383520811033,-0.1849505046661532,0.00010583131179893363
train,69,2.5532189234890383,2.1051147941630486,-0.17550556483955715,0.00010163255437856102
val,69,2.7795334595900316,2.278352373685592,-0.18031122603516395,0.00010163255437856102
train,70,2.5135907448848305,2.0749122874756063,-0.17452262596921833,9.75110004296715e-05
val,70,2.8069440248685007,2.297318311838003,-0.18155891550219724,9.75110004296715e-05
train,71,2.5538904727951213,2.106503870930633,-0.17517846071716744,9.347167143087486e-05
val,71,2.769567119769561,2.26252119969099,-0.1830776789842736,9.347167143087486e-05
train,72,2.5225883262819355,2.080918399792797,-0.17508601062152676,8.951948868234544e-05
val,72,2.8217656428997335,2.299530191299243,-0.1850739989391271,8.951948868234544e-05
train,73,2.504630738834165,2.06510170000904,-0.17548656255401288,8.565926730997509e-05
val,73,2.804306604923346,2.295082315420493,-0.1815865243154367,8.565926730997509e-05
train,74,2.54393016103143,2.094267750043432,-0.1767589448311283,8.189571039888454e-05
val,74,2.7978501533850646,2.2897852659225464,-0.181591171652928,8.189571039888454e-05
train,75,2.5401854936003363,2.0930162716425977,-0.17603801891016332,7.823340326343848e-05
val,75,2.806457886329064,2.290549852909186,-0.18382888834106187,7.823340326343848e-05
train,76,2.5720070340241383,2.120056730396343,-0.1757189220904572,7.467680786074633e-05
val,76,2.8007233479084115,2.276722544278854,-0.1870948103535049,7.467680786074633e-05
train,77,2.5381890278299544,2.090111486352679,-0.17653434656139977,7.12302573544546e-05
val,77,2.801054535767971,2.28823171212123,-0.1830820560964691,7.12302573544546e-05
train,78,2.5449300397117183,2.0959247938706227,-0.17643127270090203,6.7897950835455e-05
val,78,2.798240059461349,2.279959100943345,-0.18521676035821283,6.7897950835455e-05
train,79,2.55684796562092,2.1028851193559137,-0.1775478449907612,6.468394820593829e-05
val,79,2.7994835651837864,2.2877461237785144,-0.18279708720907473,6.468394820593829e-05
train,80,2.531704839670433,2.0829878794857755,-0.1772390498108262,6.159216523302948e-05
val,80,2.79724322221218,2.2776364179757924,-0.18575674796897365,6.159216523302948e-05
train,81,2.5595330626495443,2.1075628414308287,-0.17658307595794479,5.8626368778028355e-05
val,81,2.822289607463739,2.3101930618286133,-0.181447199564797,5.8626368778028355e-05
train,82,2.5546305423798263,2.105505271420646,-0.17580830711465117,5.579017220706944e-05
val,82,2.810687713133983,2.297567572349157,-0.18256035289409125,5.579017220706944e-05
train,83,2.5462957042246814,2.0968105153574776,-0.17652513340121548,5.308703098879183e-05
val,83,2.810147924300952,2.295509378115336,-0.18313574945120964,5.308703098879183e-05
train,84,2.5388241035918986,2.0906708462219035,-0.17652001047884852,5.052023848438306e-05
val,84,2.790373221421853,2.277057238114186,-0.18395961492423715,5.052023848438306e-05
train,85,2.560055400804689,2.1069188015158926,-0.1770026535934982,4.809292193512562e-05
val,85,2.8011376521526237,2.2936333203927064,-0.18117793367630805,4.809292193512562e-05
train,86,2.5187832512302863,2.0733647516795566,-0.17683875709955094,4.580803865233537e-05
val,86,2.8301787284704356,2.311220850699987,-0.18336576151532252,4.580803865233537e-05
train,87,2.5499621485121486,2.097638657793523,-0.177384394110535,4.366837241433311e-05
val,87,2.8388772347034554,2.318534951943618,-0.18329157611994862,4.366837241433311e-05
train,88,2.5443300230483805,2.0963497614924798,-0.17607002924061413,4.167653007483946e-05
val,88,2.7759673045231748,2.265856752028832,-0.1837595679398551,4.167653007483946e-05
train,89,2.544463292607721,2.0954485103447804,-0.1764673845236584,3.9834938386925387e-05
val,89,2.7898710813277807,2.2761050890653562,-0.18415402622041888,3.9834938386925387e-05
train,90,2.5771406776500196,2.124892846593317,-0.17548434005903302,3.81458410463871e-05
val,90,2.8112502098083496,2.2902463857944193,-0.18532815833900765,3.81458410463871e-05
train,91,2.540426729181706,2.093543208834296,-0.17590884051647313,3.661129595814855e-05
val,91,2.7940232081291003,2.2730897726156774,-0.1864456365279242,3.661129595814855e-05
train,92,2.552958491998863,2.102918064497873,-0.17628192111679275,3.523317272902124e-05
val,92,2.817268145390046,2.3062884990985575,-0.1813741610388117,3.523317272902124e-05
train,93,2.546359782912982,2.0943172540304795,-0.1775250033070249,3.4013150389876246e-05
val,93,2.7928617978707337,2.2745422613926425,-0.18558724848943686,3.4013150389876246e-05
train,94,2.5370384126981955,2.0893774720215093,-0.17645020210813014,3.295271535000374e-05
val,94,2.798752332345033,2.287225536811046,-0.1827695825823167,3.295271535000374e-05
train,95,2.5263170379834032,2.0809851267909747,-0.17627712773053553,3.205315958615236e-05
val,95,2.8163782297036586,2.299416328087831,-0.18355556656544056,3.205315958615236e-05
train,96,2.5506775655515113,2.0990944869434736,-0.17704436056793238,3.131557906845438e-05
val,96,2.844147122823275,2.3230739617959046,-0.1832089334781392,3.131557906845438e-05
train,97,2.517806187794215,2.072285950665847,-0.17694778862970265,3.0740872425155075e-05
val,97,2.7816191208668246,2.266610781351725,-0.1851469655394839,3.0740872425155075e-05
train,98,2.5352132519621735,2.0866054919852077,-0.17695070015500977,3.0329739847772514e-05
val,98,2.8233465200815444,2.295077479802645,-0.18710740481959742,3.0329739847772514e-05
train,99,2.551382435299958,2.098920709039323,-0.1773398295765255,3.0082682238022123e-05
val,99,2.799779561849741,2.289487117376083,-0.182261650676713,3.0082682238022123e-05
train,100,2.5332949251498817,2.0837135135002858,-0.1774690373340548,3.000000059754509e-05
val,100,2.8317988499616966,2.3140770227481156,-0.18282436523363368,3.000000059754509e-05
